Airport	Sentiment
Sevilla Airport	6.300640827228328
Calais-Dunkerque Airport	6.300640827228328
Zaragoza Air Base	6.300835827228329
Dera Ghazi Khan Airport	6.300859906204907
Dera Ismael Khan Airport	6.300859906204907
Lüchow-Rehbeck Airport	6.301010763680764
Miandrivazo Airport	6.301151977466978
Torsby Airport	6.30122797979798
North Central West Virginia Airport	6.301235851370852
William R Fairchild International Airport	6.301235851370852
Chitral Airport	6.301326572871573
Dalbandin Airport	6.301326572871573
Fort Lauderdale Hollywood International Airport	6.301420905483404
Gandhinagar Airport	6.3014422619047625
Pune Airport	6.3014422619047625
Wattay International Airport	6.301510382950385
Zhongwei Shapotou Airport	6.301548238428238
McKinley National Park Airport	6.301548238428239
Prineville Airport	6.301611636696637
Red Bluff Municipal Airport	6.301611636696637
Marin County Airport - Gnoss Field	6.301611636696637
Lake County Airport	6.301611636696637
Pantelleria Airport	6.301690231435231
Falcone–Borsellino Airport	6.301690231435231
Palermo-Boccadifalco Airport	6.301690231435232
Reggio Calabria Airport	6.301690231435232
Vincenzo Florio Airport Trapani-Birgi	6.301690231435232
Sigonella Navy Air Base	6.301690231435232
Alghero-Fertilia Airport	6.301690231435232
Decimomannu Air Base	6.301690231435232
Cagliari Elmas Airport	6.301690231435232
Olbia Costa Smeralda Airport	6.301690231435232
Alberto Carnevalli Airport	6.3018712698412696
Williamson Sodus Airport	6.302021450216449
Fairoaks Airport	6.302021450216449
Ambilobe Airport	6.302028175158174
Antsirabato Airport	6.302028175158174
Christchurch International Airport	6.302273872238874
Chatham Islands-Tuuta Airport	6.302273872238874
Dunedin Airport	6.302273872238874
Gisborne Airport	6.302273872238874
Yubileyniy Airfield	6.302425981240983
LTS Pulau Redang Airport	6.302455018870019
Louisville International Standiford Field	6.302455018870019
Aweil Airport	6.302479301809301
Sultan Mahmud Airport	6.3026976695526695
Penang International Airport	6.3026976695526695
Agatti Airport	6.303243716283716
Kempegowda International Airport	6.303243716283716
Bellary Airport	6.303243716283716
Vijayawada Airport	6.303243716283716
Coimbatore International Airport	6.303243716283716
Cochin International Airport	6.303243716283716
Limoges Airport	6.303479319291821
Nangis-Les Loges Airport	6.303685827228328
Bagnoles-de-l'Orne-Couterne Airport	6.303685827228328
Santa Fe Municipal Airport	6.303854671994672
Barking Sands Airport	6.303854671994672
Bradshaw Army Airfield	6.303854671994672
Ussel-Thalamy Airport	6.303975747863249
Villeneuve-sur-Lot Airport	6.303975747863249
Royan-Médis Airport	6.303975747863249
St. Peter-Ording Airport	6.303990763680764
Tres Esquinas Air Base	6.304249603174603
Cognac-Châteaubernard (BA 709) Air Base	6.304604319291821
Poitiers-Biard Airport	6.304604319291821
Montluçon-Guéret Airport	6.304604319291821
Naples Municipal Airport	6.304821685536686
Portland Troutdale Airport	6.305334493839495
Portland Hillsboro Airport	6.305334493839495
One Police Plaza Heliport	6.305334493839495
Leverkusen Airport	6.305334493839495
Wershofen/Eifel Airport	6.305334493839495
Khost Airport	6.305334493839495
Namtu Airport	6.305334493839495
Bend Municipal Airport	6.305334493839495
Christmas Valley Airport	6.305334493839495
Burns Municipal Airport	6.305334493839495
Agen-La Garenne Airport	6.305501541514042
Cazaux (BA 120) Air Base	6.305501541514042
Bordeaux-Mérignac Airport	6.305501541514042
Bergerac-Roumanière Airport	6.305501541514042
Toulouse-Francazal (BA 101) Air Base	6.305501541514042
Coondewanna Airport	6.305621655844156
Guarapari Airport	6.305621655844156
Ubatuba Airport	6.305621655844156
Péronne-Saint-Quentin Airport	6.305635827228328
Victoria Airport	6.305781522366523
Cochrane Airport	6.305781522366523
Chañaral Airport	6.305781522366523
Panguilemo Airport	6.305781522366523
Pisa International Airport	6.305783427683428
Peretola Airport	6.305783427683428
Farafangana Airport	6.305922540237541
Goetsenhoven Air Base	6.305954227994228
Klietz/Scharlibbe Airport	6.306075049395051
Burg Airport	6.306075049395051
Nogales International Airport	6.306083243423242
Mac Dill Air Force Base	6.306083243423242
Ayers Rock Connellan Airport	6.306135192030192
Biratnagar Airport	6.306213413253413
Santander Airport	6.30635400904651
Lakeba Island Airport	6.30648015873016
Labasa Airport	6.30648015873016
Matei Airport	6.30648015873016
Koro Island Airport	6.30648015873016
Rotuma Airport	6.30648015873016
Sentani Airport	6.306574776889777
Wamena Airport	6.306574776889777
Mopah Airport	6.306574776889777
Jalaluddin Airport	6.306574776889777
Sublette Municipal Airport	6.306880981240982
Council Bluffs Municipal Airport	6.306880981240982
Peine-Eddesse Airport	6.307408238428239
South Texas Regional Airport at Hondo	6.307408238428239
Andrés Miguel Salazar Marcano Airport	6.307442698412699
Josefa Camejo International Airport	6.307442698412699
San Juan de Los Morros Airport	6.307442698412699
La Fria Airport	6.307442698412699
La Orchila Airport	6.307442698412699
La Chinita International Airport	6.307442698412699
Bannu Airport	6.3074815728715725
Bahawalpur Airport	6.3074815728715725
Bad Neuenahr-Ahrweiler Airport	6.307890049395049
Bad Dürkheim Airport	6.307890049395049
Kitzingen Army Air Field	6.308615693195693
Nordholz Naval Airbase	6.308615693195693
Langkawi International Airport	6.308722669552669
Malacca Airport	6.308722669552669
Isla San Felix Airport	6.308909407259408
Shaibah Airport	6.308909407259408
Montauk Airport	6.308911370851372
Porter County Municipal Airport	6.308911370851372
Dharavandhoo Airport	6.308911370851372
Saumlaki/Olilit Airport	6.308911370851372
Mimizan Airport	6.309223016983015
Quelimane Airport	6.309280635475634
Songo Airport	6.309280635475634
Kluang Airport	6.3094093362193355
Sultan Abdul Halim Airport	6.3094093362193355
Butterworth Airport	6.3094093362193355
Sultan Ismail Petra Airport	6.3094093362193355
Kuantan Airport	6.3094093362193355
Manchester Airport	6.309473114108115
Glentanner Airport	6.310073872238873
Hokitika Airfield	6.310073872238873
Hamilton International Airport	6.310073872238873
Hastings Aerodrome	6.310073872238873
Kerikeri Airport	6.310073872238873
Kaitaia Airport	6.310073872238873
Sak Long Airport	6.310505253080254
Nakhon Sawan Airport	6.310505253080254
Phitsanulok Airport	6.310505253080254
Boulder Municipal Airport	6.310512561327561
Neustadt-Glewe Airport	6.310512561327561
Flinders Island Airport	6.310559314574314
Port Keats Airport	6.310559314574314
Garden Point Airport	6.310559314574314
Stade Airport	6.310559314574314
Meriden Markham Municipal Airport	6.310559314574314
Luzern-Beromunster Airport	6.310559314574314
Lawas Airport	6.310610897158398
Bario Airport	6.310610897158398
Tomanggong Airport	6.310610897158398
Kudat Airport	6.310610897158398
Radin Inten II (Branti) Airport	6.310610897158398
Halim Perdanakusuma International Airport	6.310610897158398
Elkhart Morton County Airport	6.310850212010212
Sharm El Sheikh International Airport	6.310878813963814
Venango Regional Airport	6.310878813963814
Mbanza Congo Airport	6.310906984681984
Benguela Airport	6.310906984681984
Cabinda Airport	6.310906984681984
Grube Airport	6.310945366855368
Tønder Airport	6.310945366855368
Celle-Arloh Airport	6.310945366855368
Al Maktoum International Airport	6.3110644072594075
Aransas County Airport	6.3110644072594075
Tutow Airport	6.311200894660894
Bremgarten Airport	6.311200894660894
Bitburg Airport	6.311200894660894
Ust-Nera Airport	6.311200894660894
Letiště Vysoké Mýto	6.311200894660894
Manakara Airport	6.31138754023754
Mananjary Airport	6.31138754023754
Morombe Airport	6.31138754023754
Toliara Airport	6.31138754023754
Marandúa Air Base	6.311529603174604
Las Breas Airport	6.311583744588744
Gomez Nino Apiay Air Base	6.311583744588744
Ängelholm-Helsingborg Airport	6.311664343434344
Storuman Airport	6.311664343434344
Minot International Airport	6.311877546897547
Wheeler Army Airfield	6.311877546897547
North Ronaldsay Airport	6.312470346320347
Papa Westray Airport	6.312470346320347
Bagan Airport	6.312547619602619
Coco Island Airport	6.312547619602619
Heho Airport	6.312547619602619
Hommalinn Airport	6.312547619602619
Mukah Airport	6.312613754301256
Bakalalan Airport	6.312613754301256
Fangatau Airport	6.312628886668888
Tikehau Airport	6.312628886668888
Reao Airport	6.312628886668888
Fakarava Airport	6.312628886668888
Manihi Airport	6.312628886668888
Totegegie Airport	6.312628886668888
Mata'aho Airport	6.312643189033191
Chambéry-Savoie Airport	6.31291800976801
Clermont-Ferrand Auvergne Airport	6.31291800976801
Bourges Airport	6.31291800976801
Chambéry-Challes-les-Eaux Airport	6.31291800976801
Chalon-Champforgeuil Airport	6.31291800976801
Annemasse Airport	6.312918009768011
Karlshöfen Airport	6.313086001776002
Oldenburg-Hatten Airport	6.313086001776002
Rinteln Airport	6.313086001776002
Münster-Telgte Airport	6.313086001776002
Rochester Airport	6.313545339105341
Termas de Río Hondo international Airport	6.313545339105341
Keetmanshoop Airport	6.313545339105341
Iowa City Municipal Airport	6.313545339105341
Turpan Jiaohe Airport	6.313545339105341
Morondava Airport	6.313726421911423
Arrachart Airport	6.313726421911423
Wahoo Municipal Airport	6.31387264790765
Jim Kelly Field	6.31387264790765
Borkenberge Airport	6.3139253668553685
Obermehler-Schlotheim Airport	6.3139253668553685
Hodenhagen Airport	6.3139253668553685
Lorenzo Airport	6.313992005772007
Windom Municipal Airport	6.313992005772007
Longview Ranch Airport	6.313992005772007
Toamasina Airport	6.314206977466979
Al Ain International Airport	6.314235144300144
Ust-Kamchatsk Airport	6.3143343650793655
Simpang Airport	6.3143590331890325
Sultan Azlan Shah Airport	6.3143590331890325
Senai International Airport	6.3143590331890325
Kuala Lumpur International Airport	6.3143590331890325
Sohar Airport	6.314672720057721
Sahiwal Airport	6.314672720057721
Thamkharka Airport	6.314672720057721
Thimarafushi Airport	6.314672720057721
Reno Tahoe International Airport	6.315125169830168
Ketchikan International Airport	6.315125169830168
Willow Run Airport	6.315125169830168
Analalava Airport	6.315373175158175
Amborovy Airport	6.315373175158175
Fascene Airport	6.315373175158175
Besalampy Airport	6.315373175158175
Lankaran International Airport	6.315556688311688
Mananara Nord Airport	6.315619603729604
Andapa Airport	6.315619603729604
Nienburg-Holzbalge Airport	6.315705366855368
Damme Airport	6.315705366855368
Glasgow Industrial Airport	6.316034227994228
Phu Quoc International Airport	6.316527619602619
Fianarantsoa Airport	6.31692254023754
Palo Alto Airport of Santa Clara County	6.317067561327563
Jasper County Airport-Bell Field	6.31731104978355
El Dorado Springs Memorial Airport	6.31731104978355
Marfa Municipal Airport	6.31731104978355
Alpine Casparis Municipal Airport	6.31731104978355
Bubaque Airport	6.31731104978355
Chichen Itza International Airport	6.31731104978355
Bunbury Airport	6.31731104978355
Cable Airport	6.31731104978355
Mount Sterling Montgomery County Airport	6.31731104978355
Ranai Airport	6.317344230491732
Ivato Airport	6.3174069774669785
Sittwe Airport	6.317422872127871
Thandwe Airport	6.317422872127871
Kerteh Airport	6.3174256998557
Beverley Airport	6.317614365079366
Darwin International Airport	6.317670961260962
Surat Thani Airport	6.317670961260962
Talkeetna Airport	6.317670961260962
Xewkija Heliport	6.317670961260962
Tweed New Haven Airport	6.317670961260962
Asheville Regional Airport	6.317670961260962
Piedmont Triad International Airport	6.317670961260962
Joe Foss Field Airport	6.317670961260962
Villefranche-Tarare Airport	6.3178076201576205
Megève Airport	6.318094407259407
Kengtung Airport	6.318183983238984
Kyaukpyu Airport	6.318183983238984
Lashio Airport	6.318183983238984
Lanywa Airport	6.318183983238984
Mandalay International Airport	6.318183983238984
Myeik Airport	6.318183983238984
Pecos Municipal Airport	6.3181986724386725
Hattiesburg Bobby L Chain Municipal Airport	6.3181986724386725
Tangará da Serra Airport	6.3182002597402604
Canarana Airport	6.3182002597402604
Vila Bela da Santíssima Trindade Airport	6.3182002597402604
Bumbar Airport	6.318200259740262
Riga International Airport	6.318372108447107
Šiauliai International Airport	6.318372108447107
Barysiai Airport	6.318372108447107
Kaunas International Airport	6.318372108447107
S. Darius and S. Girėnas Airport	6.318372108447107
Siwo Airport	6.3184861399711405
Craig Cove Airport	6.3184861399711405
Al Ghaidah International Airport	6.319037627927628
Sana'a International Airport	6.319037627927628
Beihan Airport	6.319037627927628
Socotra International Airport	6.319037627927628
Lakehurst Maxfield Field Airport	6.319132337662336
Kiewit Airfield Hasselt	6.319334227994228
Ak-Chin Regional Airport	6.319334227994228
Wickenburg Municipal Airport	6.319334227994228
Yangzhou Taizhou Airport	6.319334227994228
Oakland County International Airport	6.319334227994228
Kissidougou Airport	6.319334227994228
Birmingham-Shuttlesworth International Airport	6.319423246753246
Ajaccio-Napoléon Bonaparte Airport	6.319443009768011
Propriano Airport	6.319443009768011
Solenzara (BA 126) Air Base	6.319443009768011
Asmara International Airport	6.319848537018538
Massawa International Airport	6.319848537018538
Yasser Arafat International Airport	6.319848537018538
Batumi International Airport	6.319848537018538
Kopitnari Airport	6.319848537018538
Tbilisi International Airport	6.319848537018538
Mukalla International Airport	6.319848537018538
Ta'izz International Airport	6.319848537018538
Hodeidah International Airport	6.319848537018538
Hemavan Airport	6.319930057720058
Ventspils International Airport	6.319930057720058
Rand Airport	6.319930057720058
Soyo Airport	6.320061746586746
Lubango Airport	6.320061746586746
Pattani Airport	6.32035495004995
Samui Airport	6.32035495004995
Cha Eian Airport	6.32035495004995
Phuket International Airport	6.32035495004995
Ranong Airport	6.32035495004995
Hat Yai International Airport	6.32035495004995
Corte Airport	6.320643009768011
Auxerre-Branches Airport	6.320643009768011
Dillon's Bay Airport	6.32064505050505
Futuna Airport	6.32064505050505
Ipota Airport	6.32064505050505
Tiga Airport	6.32064505050505
Île Art - Waala Airport	6.32064505050505
Moulins-Montbeugny Airport	6.3208076201576215
Al Badie Airport	6.320820961260961
Memmingen Allgau Airport	6.320820961260961
Nevşehir Kapadokya Airport	6.320820961260961
Ministro Pistarini International Airport	6.320820961260961
Erbil International Airport	6.320820961260961
Emerald Airport	6.320820961260961
Athen Helenikon Airport	6.320820961260961
Myitkyina Airport	6.320983983238984
Momeik Airport	6.320983983238984
Mong Hsat Airport	6.320983983238984
Nampong Air Base	6.320983983238984
Sintang(Susilo) Airport	6.3209942304917295
Pendopo Airport	6.3209942304917295
Pangsuma Airport	6.320994230491731
Sobral Airport	6.32118025974026
Arapiraca Airport	6.32118025974026
Cangapara Airport	6.32118025974026
Picos Airport	6.32118025974026
Beni Airport	6.32118025974026
Boende Airport	6.32118025974026
Palanga International Airport	6.321352108447107
Leesburg International Airport	6.321593272005774
Semyazino Airport	6.321593272005774
Juan Simons Vela Airport	6.321723888888889
Shumba Airport	6.321723888888889
Metropolitano Airport	6.321723888888889
Issyk-Kul International Airport	6.321723888888889
Kant Air Base	6.321723888888889
Tsumeb Airport	6.32173044011544
Suffield Heliport	6.32173044011544
Maroantsetra Airport	6.321793175158175
Sambava Airport	6.321793175158175
Île des Pins Airport	6.321878383838384
Fayzabad Airport	6.321878383838384
Saurimo Airport	6.321900994628267
Bu Attifel Airport	6.322251942501941
Warehouse 59e Airport	6.322251942501941
Spa (la Sauvenière) Airport	6.322314227994229
Falcon Field	6.322314227994229
Coolidge Municipal Airport	6.322314227994229
Cottonwood Airport	6.322314227994229
Suarlée Airport	6.322314227994229
Maturín Airport	6.322637936507936
Al-Jawf Domestic Airport	6.322859336219336
DuBois Regional Airport	6.323042215007215
Pakse International Airport	6.323438629703629
Trang Airport	6.3234616167166156
Urmia Airport	6.323560144300144
Luena Airport	6.323643889443889
Uige Airport	6.323643889443889
Ngot Nzoungou Airport	6.323888066378068
Aden International Airport	6.323928537018537
Ataq Airport	6.323928537018537
Ye Airport	6.324020518370519
Appleton International Airport	6.3240880996781
Nova Lisboa Airport	6.324251984681984
Kuito Airport	6.324251984681984
Kuini Lavenia Airport	6.324267633477635
Vanua Balavu Airport	6.324267633477635
Front Range Airport	6.324385767565769
Galesburg Municipal Airport	6.324385767565769
Guymon Municipal Airport	6.324385767565769
Meade Municipal Airport	6.324385767565769
Turkey Mountain Estates Airport	6.324385767565769
Ulysses Airport	6.324385767565769
Flagler Aerial Spraying Inc Airport	6.324385767565769
Independence Municipal Airport	6.324385767565769
Augusta Municipal Airport	6.324385767565769
Larned Pawnee County Airport	6.324385767565769
Dillant Hopkins Airport	6.324580894660895
Kawama Airport	6.324580894660895
Kooddoo Airport	6.324580894660895
Xangongo Airport	6.324799444999445
El Monte Airport	6.324977716450215
Farah Airport	6.324977716450215
Pasighat Airport	6.324977716450215
Kee Field	6.324977716450215
Kramatorsk Airport	6.324977716450215
Kautokeino Air Base	6.324977716450215
Lille/Marcq-en-Baroeul Airport	6.324977716450215
Kawass Airport	6.324977716450215
Anaa Airport	6.325207220002222
Golfo de Morrosquillo Airport	6.325269819624821
Cabo Frio Airport	6.325269819624821
Khunan Phumipol Airport	6.3253135864135865
Khoun Khan Airport	6.3253135864135865
Narathiwat Airport	6.3253135864135865
Kandla Airport	6.325643373015874
Khajuraho Airport	6.325643373015874
Kolhapur Airport	6.325643373015874
Keshod Airport	6.325643373015874
San Cristobal de las Casas Airport	6.325693272005773
Dunnville Airport	6.325693272005773
Brunswick County Airport	6.325693272005773
Chesterfield County Airport	6.325693272005773
Atherton Airport	6.325693272005773
Bagdarin Airport	6.325693272005773
Scarlett Martinez International Airport	6.325693272005773
Henderson Oxford Airport	6.325693272005773
Menongue Airport	6.32573937846665
Negage Airport	6.32573937846665
Porto Amboim Airport	6.32573937846665
Quatro de Fevereiro Airport	6.3257393784666505
Malanje Airport	6.3257393784666505
Torres Airstrip	6.3257811399711406
San Antonio Del Tachira Airport	6.325905793650794
Santa Bárbara de Barinas Airport	6.325905793650794
Santa Elena de Uairen Airport	6.325905793650794
Mayor Buenaventura Vivas International Airport	6.325905793650794
Sub Teniente Nestor Arias Airport	6.325905793650794
San Fernando De Apure Airport	6.325905793650794
San Tomé Airport	6.325905793650794
Santa Bárbara del Zulia Airport	6.325905793650794
Tucupita Airport	6.325905793650794
Tumeremo Airport	6.325905793650794
Kruger Mpumalanga International Airport	6.325906248196248
Malamala Airport	6.325906248196248
Mmabatho International Airport	6.325906248196248
Ghanzi Airport	6.325906248196248
Khabarovsk-Novy Airport	6.32602496031746
Provideniya Bay Airport	6.32602496031746
Sokol Airport	6.32602496031746
Pevek Airport	6.32602496031746
Yelizovo Airport	6.32602496031746
Yuzhno-Sakhalinsk Airport	6.32602496031746
Vladivostok International Airport	6.32602496031746
Chita-Kadala Airport	6.32602496031746
Bratsk Airport	6.32602496031746
Irkutsk Airport	6.32602496031746
Ulan-Ude Airport (Mukhino)	6.32602496031746
Boryspil International Airport	6.32602496031746
Donetsk International Airport	6.32602496031746
Dnipropetrovsk International Airport	6.32602496031746
Simferopol International Airport	6.32602496031746
Kiev Zhuliany International Airport	6.32602496031746
Lviv International Airport	6.32602496031746
Odessa International Airport	6.32602496031746
Pulkovo Airport	6.32602496031746
Black Rock Airport	6.326068308358308
Bellingham International Airport	6.326068308358308
Millington Regional Jetport Airport	6.326068308358308
Villa Garzón Airport	6.326303152958153
El Bagre Airport	6.326303152958153
Juan H White Airport	6.326303152958153
Mandinga Airport	6.326303152958153
Paluknys Airport	6.3265953391053396
Elkhart Municipal Airport	6.32669104978355
Nappanee Municipal Airport	6.32669104978355
Jim Hamilton L.B. Owens Airport	6.32669104978355
Grove Municipal Airport	6.32669104978355
Mc Pherson Airport	6.32669104978355
Donaldson Center Airport	6.32669104978355
Perry Houston County Airport	6.32669104978355
Hartsville Regional Airport	6.32669104978355
Aniwa Airport	6.32674505050505
Mattala Rajapaksa International Airport	6.32674533910534
Kapalua Airport	6.326749152514152
John F Kennedy International Airport	6.326749152514152
Homestead ARB Airport	6.326749152514152
Charlottesville Albemarle Airport	6.32677421078921
Roanoke–Blacksburg Regional Airport	6.32677421078921
Blue Grass Airport	6.32677421078921
Evansville Regional Airport	6.32677421078921
Albuquerque International Sunport Airport	6.32677421078921
Gallatin Field	6.32677421078921
Billings Logan International Airport	6.32677421078921
Niue International Airport	6.326923997113998
Pointe Vele Airport	6.326923997113998
Maota Airport	6.326923997113998
Apataki Airport	6.326923997113998
Ahe Airport	6.326923997113998
Hiva Oa-Atuona Airport	6.326923997113998
Sortavala Airport	6.32694533910534
Lee Airport	6.32694533910534
Cuamba Airport	6.32694533910534
Bodaybo Airport	6.32694533910534
Zhytomyr Airport	6.32694533910534
Joigny Airport	6.326972064602064
Verdun-Le Rozelier Airfield	6.326972064602064
Aubenas-Ardèche Méridional Airport	6.326972064602064
Le Puy-Loudes Airport	6.326972064602064
Valle de La Pascua Airport	6.3269843650793645
Lethem Airport	6.3269843650793645
V.C. Bird International Airport	6.3269843650793645
Sir Grantley Adams International Airport	6.3269843650793645
Gurupi Airport	6.327049819624818
Santana do Araguaia Airport	6.327049819624818
Presidente João Batista Figueiredo Airport	6.327049819624819
Breves Airport	6.327049819624819
Rochester International Airport	6.3270680996781
University of Illinois Willard Airport	6.3270680996781
Manhattan Regional Airport	6.3270680996781
Kingscote Airport	6.3270680996781
Kozyrevsk Airport	6.327319365079365
Dikson Airport	6.327319365079365
Belaya Gora Airport	6.327397222222222
Dzhermuk Airport	6.327397222222222
Kamenny Ruchey Naval Air Base	6.327397222222222
Maygatka Airport.	6.327397222222222
Omsukchan Airport	6.327397222222222
Chaybukha Airport	6.327397222222222
Keperveem Airport	6.327397222222222
Magadan-13 Airport	6.327397222222222
Duxford Airport	6.327409069264069
Scott AFB/Midamerica Airport	6.327599152514151
Opa-locka Executive Airport	6.327599152514151
Del Rio International Airport	6.327599152514151
Wadi Al Dawasir Airport	6.3276593362193365
Wipperfürth-Neye Airport	6.327800821400822
Osnabrück-Atterheide Airport	6.327800821400822
Flugplatz Ballenstedt	6.327800821400822
Hartenholm Airport	6.327800821400822
Ganderkesee Atlas Airfield Airport	6.327800821400822
Eday Airport	6.327828124098124
Fair Isle Airport	6.327828124098124
Pullman Moscow Regional Airport	6.3279854417804415
Lewiston Nez Perce County Airport	6.3279854417804415
Elmira Corning Regional Airport	6.3279854417804415
Ithaca Tompkins Regional Airport	6.3279854417804415
Monterey Peninsula Airport	6.3279854417804415
Santa Barbara Municipal Airport	6.3279854417804415
Daytona Beach International Airport	6.3279854417804415
Liepāja International Airport	6.3279854417804415
Houghton County Memorial Airport	6.328205548340549
Dodge City Regional Airport	6.328205548340549
Jabalpur Airport	6.328543373015873
Jamnagar Airport	6.328543373015873
Nampula Airport	6.328609841824841
Longana Airport	6.328723282828284
Sara Airport	6.328723282828284
Tavie Airport	6.328723282828284
Lamap Airport	6.328723282828284
Lamen Bay Airport	6.328723282828284
Aasiaat Airport	6.328750961260962
Palma De Mallorca Airport	6.328750961260962
Vandenberg Air Force Base	6.328884610389609
Orapa Airport	6.328886248196248
Shakawe Airport	6.328886248196248
Limpopo Valley Airport	6.328886248196248
Lake Hood Seaplane Base	6.328923238428239
Khoram Abad Airport	6.3289726695526705
Tachileik Airport	6.329059235764236
Kili Airport	6.329074740259741
Kirksville Regional Airport	6.329074740259741
Jamestown Regional Airport	6.329074740259741
Dr. Babasaheb Ambedkar International Airport	6.329132261904763
Mombasa Moi International Airport	6.329211386946387
Kakamega Airport	6.329361386946387
Kisumu Airport	6.329361386946387
Kitale Airport	6.329361386946387
Lodwar Airport	6.329361386946387
Manda Airstrip	6.329361386946387
Oconomowoc Airport	6.329474365079366
Charleston Air Force Base-International Airport	6.3298865334665315
Dudinka Airport	6.329943730158731
Méribel Altiport	6.330289407259406
Vilnius International Airport	6.330723537018537
Panevėžys Air Base	6.330723537018537
Erebuni Airport	6.330723537018537
Stepanavan Airport	6.330723537018537
Port Said Airport	6.3307721012321005
St Catherine International Airport	6.3307721012321005
Aswan International Airport	6.3307721012321005
El Tor Airport	6.3307721012321005
Eldoret International Airport	6.3307721012321005
Central Illinois Regional Airport at Bloomington-Normal	6.3309222410922406
Gulfport Biloxi International Airport	6.3309222410922406
Kalamazoo Battle Creek International Airport	6.3309222410922406
Vohimarina Airport	6.330929841824841
Lobito Airport	6.33101715624443
Mokuti Lodge Airport	6.33104248806749
Rotenburg (Wümme) Airport	6.33104248806749
Bert Mooney Airport	6.331145639360639
Bourg-Ceyzériat Airport	6.331152620157622
Moi Air Base	6.331169720279721
Elkins-Randolph Co-Jennings Randolph Field	6.331704671994671
Hartford Brainard Airport	6.331704671994671
North Central State Airport	6.331704671994671
Mobile Regional Airport	6.331704671994671
Moffett Federal Airfield	6.331704671994671
Arturo Michelena International Airport	6.331855793650793
Dr. Antonio Nicolás Briceño Airport	6.331855793650793
Ardabil Airport	6.331940144300144
Saint-Flour-Coltines Airport	6.332052620157622
Central Nebraska Regional Airport	6.33205474025974
Memorial Field	6.33205474025974
Tri-State/Milton J. Ferguson Field	6.33205474025974
Kansai International Airport	6.332400961260962
Tagbilaran Airport	6.332400961260962
Ilulissat Airport	6.332400961260962
Aire-sur-l'Adour Airport	6.3325257947607945
Montauban Airport	6.3325257947607945
Auch-Lamothe Airport	6.3325257947607945
Libourne-Artigues-de-Lussac Airport	6.3325257947607945
Pamiers-Les Pujols Airport	6.3325257947607945
Marmande-Virazeil Airport	6.3325257947607945
Udon Thani Airport	6.333361616716616
Krabi Airport	6.33367495004995
Songkhla Airport	6.33367495004995
Totness Airport	6.333778088023089
Wageningen Airstrip	6.333778088023089
Codela Airport	6.333778088023089
Tan Son Nhat International Airport	6.333863983238984
Ann Airport	6.333863983238984
Anisakan Airport	6.333863983238984
Bhojpur Airport	6.333956386391386
Lamidanda Airport	6.333956386391386
Jomsom Airport	6.333956386391386
Manang Airport	6.333956386391386
Phaplu Airport	6.333956386391386
Rumjatar Airport	6.333956386391386
Tulsipur Airport	6.333956386391386
Rukumkot Airport	6.333956386391386
Jumla Airport	6.333956386391386
Taplejung Airport	6.333956386391386
Tumling Tar Airport	6.333956386391386
Surkhet Airport	6.333956386391386
Simikot Airport	6.333956386391386
Dolpa Airport	6.333956386391386
Nellis Air Force Base	6.333992337662336
Okaukuejo Airport	6.334404407259408
Diepholz Air Base	6.334437915417915
Geilenkirchen Air Base	6.334437915417915
Hohn Airport	6.334437915417915
Bamiyan Airport	6.334665497835499
Stinson Municipal Airport	6.334691049783549
Sallisaw Municipal Airport	6.334691049783549
Innisfail Airport	6.334694069264068
Hohenfels Army Air Field	6.334918470973472
Ambalabe Airport	6.33494373071373
Ampampamena Airport	6.33494373071373
Tôlanaro Airport	6.33494373071373
Grafenwohr Army Air Field	6.335213709068708
Hanau Army Air Field	6.335213709068708
Toledo Express Airport	6.33524224109224
Fort Wayne International Airport	6.33524224109224
Decatur Airport	6.33524224109224
Aneityum Airport	6.335725050505049
North West Santo Airport	6.335725050505051
Dali Airport	6.335878813963814
Mulu Airport	6.335878813963814
Zvartnots International Airport	6.335903537018537
Gyumri Shirak Airport	6.335903537018537
Assab International Airport	6.335903537018537
Ayaguz Airport	6.335943888888889
Chelkar Airport	6.335943888888889
Kyzyl-Syr Airport	6.335943888888889
Vilyuisk Airport	6.335943888888889
Malikus Saleh Airport	6.336024230491732
Pulau Pangkor Airport	6.336024230491732
Naivasha Airport	6.336164720279719
Nairobi Wilson Airport	6.336164720279719
Nikolayevsk-na-Amure Airport	6.336227222222224
Palana Airport	6.336227222222224
Zheleznogorsk Airport	6.336227222222224
Gvardeyskoe Air Base	6.336227222222224
Saki Air Base	6.336227222222224
Dzhankoy Airport	6.336227222222224
Ghat Airport	6.336271942501943
Kufra Airport	6.336271942501943
Gia Lam Air Base	6.336467590742591
Visby Airport	6.33669616938617
Kalixfors Airport	6.33669616938617
Spangdahlem Air Base	6.33669616938617
Ramstein Air Base	6.33669616938617
[Duplicate] Giebelstadt Army Air Field	6.33669616938617
Bückeburg Air Base	6.33669616938617
Hervey Bay Airport	6.3367730996781
Khanskaya Airport	6.336835396825397
Robe Airport	6.336959613997115
Henderson Field	6.337082716450215
Emporia Greensville Regional Airport	6.337082716450215
Batagay Airport	6.337083152958154
Colmar-Houssen Airport	6.337317064602065
Beaune-Challanges Airport	6.337317064602065
Dole-Tavaux Airport	6.337317064602065
Bam Airport	6.337342366522367
Rafsanjan Airport	6.337342366522367
Bojnord Airport	6.337342366522367
